Location,Population,date,HighestInfectionCount,PercentPopulationInfected
Peru,32971846,"2020-04-29 00:00:00",33931,0.1000
Philippines,109581085,"2020-08-03 00:00:00",106330,0.1000
Philippines,109581085,"2020-08-04 00:00:00",112593,0.1000
Poland,37846605,"2020-07-06 00:00:00",36155,0.1000
Poland,37846605,"2020-07-07 00:00:00",36412,0.1000
Poland,37846605,"2020-07-08 00:00:00",36689,0.1000
Poland,37846605,"2020-07-09 00:00:00",36951,0.1000
Poland,37846605,"2020-07-10 00:00:00",37216,0.1000
Poland,37846605,"2020-07-11 00:00:00",37521,0.1000
Poland,37846605,"2020-07-12 00:00:00",37891,0.1000
Poland,37846605,"2020-07-13 00:00:00",38190,0.1000
Poland,37846605,"2020-07-14 00:00:00",38457,0.1000
Poland,37846605,"2020-07-15 00:00:00",38721,0.1000
Poland,37846605,"2020-07-16 00:00:00",39054,0.1000
Poland,37846605,"2020-07-17 00:00:00",39407,0.1000
Portugal,10196707,"2020-04-03 00:00:00",9886,0.1000
Portugal,10196707,"2020-04-04 00:00:00",10524,0.1000
Qatar,2881060,"2020-04-12 00:00:00",2979,0.1000
Romania,19237682,"2020-05-25 00:00:00",18283,0.1000
Romania,19237682,"2020-05-26 00:00:00",18429,0.1000
Romania,19237682,"2020-05-27 00:00:00",18594,0.1000
Romania,19237682,"2020-05-28 00:00:00",18791,0.1000
Romania,19237682,"2020-05-29 00:00:00",18982,0.1000
Romania,19237682,"2020-05-30 00:00:00",19133,0.1000
Romania,19237682,"2020-05-31 00:00:00",19257,0.1000
Romania,19237682,"2020-06-01 00:00:00",19398,0.1000
Romania,19237682,"2020-06-02 00:00:00",19517,0.1000
Romania,19237682,"2020-06-03 00:00:00",19669,0.1000
Romania,19237682,"2020-06-04 00:00:00",19907,0.1000
Romania,19237682,"2020-06-05 00:00:00",20103,0.1000
Russia,145934460,"2020-05-04 00:00:00",145268,0.1000
Zambia,18383956,"2020-11-24 00:00:00",17466,0.1000
Zambia,18383956,"2020-11-25 00:00:00",17535,0.1000
Zambia,18383956,"2020-11-26 00:00:00",17553,0.1000
Zambia,18383956,"2020-11-27 00:00:00",17569,0.1000
Zambia,18383956,"2020-11-28 00:00:00",17589,0.1000
Zambia,18383956,"2020-11-29 00:00:00",17608,0.1000
Zambia,18383956,"2020-11-30 00:00:00",17647,0.1000
Zambia,18383956,"2020-12-01 00:00:00",17665,0.1000
Zambia,18383956,"2020-12-02 00:00:00",17700,0.1000
Zambia,18383956,"2020-12-03 00:00:00",17730,0.1000
Zambia,18383956,"2020-12-04 00:00:00",17857,0.1000
Zambia,18383956,"2020-12-05 00:00:00",17898,0.1000
Zambia,18383956,"2020-12-06 00:00:00",17916,0.1000
Zambia,18383956,"2020-12-07 00:00:00",17931,0.1000
Zambia,18383956,"2020-12-08 00:00:00",17963,0.1000
Zambia,18383956,"2020-12-09 00:00:00",18062,0.1000
Zambia,18383956,"2020-12-10 00:00:00",18091,0.1000
Zambia,18383956,"2020-12-11 00:00:00",18161,0.1000
Zambia,18383956,"2020-12-12 00:00:00",18217,0.1000
Zambia,18383956,"2020-12-13 00:00:00",18274,0.1000
Zambia,18383956,"2020-12-14 00:00:00",18322,0.1000
Zambia,18383956,"2020-12-15 00:00:00",18428,0.1000
Zambia,18383956,"2020-12-16 00:00:00",18456,0.1000
Zambia,18383956,"2020-12-17 00:00:00",18504,0.1000
Zambia,18383956,"2020-12-18 00:00:00",18575,0.1000
Zambia,18383956,"2020-12-19 00:00:00",18620,0.1000
Zambia,18383956,"2020-12-20 00:00:00",18716,0.1000
Zambia,18383956,"2020-12-21 00:00:00",18768,0.1000
Zambia,18383956,"2020-12-22 00:00:00",18881,0.1000
Zambia,18383956,"2020-12-23 00:00:00",19122,0.1000
Zambia,18383956,"2020-12-24 00:00:00",19234,0.1000
Zimbabwe,14862927,"2021-01-02 00:00:00",14491,0.1000
Zimbabwe,14862927,"2021-01-03 00:00:00",15265,0.1000
"United Kingdom",67886004,"2020-04-06 00:00:00",66738,0.1000
"United States",331002647,"2020-04-04 00:00:00",321477,0.1000
Uruguay,3473727,"2020-11-05 00:00:00",3309,0.1000
Uruguay,3473727,"2020-11-06 00:00:00",3370,0.1000
Uruguay,3473727,"2020-11-07 00:00:00",3441,0.1000
Uruguay,3473727,"2020-11-08 00:00:00",3514,0.1000
Uruguay,3473727,"2020-11-09 00:00:00",3560,0.1000
Uruguay,3473727,"2020-11-10 00:00:00",3620,0.1000
Uzbekistan,33469199,"2020-08-12 00:00:00",32654,0.1000
Uzbekistan,33469199,"2020-08-13 00:00:00",33323,0.1000
Uzbekistan,33469199,"2020-08-14 00:00:00",33821,0.1000
Uzbekistan,33469199,"2020-08-15 00:00:00",34528,0.1000
Venezuela,28435943,"2020-08-11 00:00:00",27938,0.1000
Venezuela,28435943,"2020-08-12 00:00:00",29088,0.1000
"United Kingdom",67886004,"2020-04-04 00:00:00",57772,0.0900
"United Kingdom",67886004,"2020-04-05 00:00:00",61422,0.0900
"United States",331002647,"2020-04-03 00:00:00",289087,0.0900
Uruguay,3473727,"2020-10-28 00:00:00",2981,0.0900
Uruguay,3473727,"2020-10-29 00:00:00",3044,0.0900
Uruguay,3473727,"2020-10-30 00:00:00",3082,0.0900
Uruguay,3473727,"2020-10-31 00:00:00",3124,0.0900
Uruguay,3473727,"2020-11-01 00:00:00",3149,0.0900
Uruguay,3473727,"2020-11-02 00:00:00",3165,0.0900
Uruguay,3473727,"2020-11-03 00:00:00",3196,0.0900
Uruguay,3473727,"2020-11-04 00:00:00",3245,0.0900
Uzbekistan,33469199,"2020-08-07 00:00:00",29057,0.0900
Uzbekistan,33469199,"2020-08-08 00:00:00",29652,0.0900
Uzbekistan,33469199,"2020-08-09 00:00:00",30609,0.0900
Uzbekistan,33469199,"2020-08-10 00:00:00",31304,0.0900
Uzbekistan,33469199,"2020-08-11 00:00:00",31747,0.0900
Venezuela,28435943,"2020-08-08 00:00:00",24961,0.0900
Venezuela,28435943,"2020-08-09 00:00:00",25805,0.0900
Venezuela,28435943,"2020-08-10 00:00:00",26800,0.0900
Rwanda,12952209,"2021-01-17 00:00:00",11032,0.0900
Rwanda,12952209,"2021-01-18 00:00:00",11259,0.0900
Rwanda,12952209,"2021-01-19 00:00:00",11548,0.0900
Rwanda,12952209,"2021-01-20 00:00:00",11860,0.0900
Rwanda,12952209,"2021-01-21 00:00:00",12170,0.0900
"Saint Lucia",183629,"2020-11-14 00:00:00",160,0.0900
"Saint Lucia",183629,"2020-11-15 00:00:00",162,0.0900
"Saint Lucia",183629,"2020-11-16 00:00:00",171,0.0900
"Saint Vincent and the Grenadines",110947,"2020-12-13 00:00:00",98,0.0900
"Saint Vincent and the Grenadines",110947,"2020-12-14 00:00:00",98,0.0900
"Saint Vincent and the Grenadines",110947,"2020-12-15 00:00:00",98,0.0900
"Saint Vincent and the Grenadines",110947,"2020-12-16 00:00:00",100,0.0900
"Saint Vincent and the Grenadines",110947,"2020-12-17 00:00:00",100,0.0900
"Saint Vincent and the Grenadines",110947,"2020-12-18 00:00:00",100,0.0900
"Saint Vincent and the Grenadines",110947,"2020-12-19 00:00:00",100,0.0900
"Saint Vincent and the Grenadines",110947,"2020-12-20 00:00:00",104,0.0900
"Saint Vincent and the Grenadines",110947,"2020-12-21 00:00:00",104,0.0900
"Sao Tome and Principe",219161,"2020-05-07 00:00:00",187,0.0900
"Sao Tome and Principe",219161,"2020-05-08 00:00:00",208,0.0900
"Sao Tome and Principe",219161,"2020-05-09 00:00:00",208,0.0900
"Sao Tome and Principe",219161,"2020-05-10 00:00:00",208,0.0900
"Sao Tome and Principe",219161,"2020-05-11 00:00:00",208,0.0900
"Sao Tome and Principe",219161,"2020-05-12 00:00:00",208,0.0900
"Saudi Arabia",34813867,"2020-05-05 00:00:00",30251,0.0900
"Saudi Arabia",34813867,"2020-05-06 00:00:00",31938,0.0900
Senegal,16743930,"2020-09-12 00:00:00",14237,0.0900
Senegal,16743930,"2020-09-13 00:00:00",14280,0.0900
Senegal,16743930,"2020-09-14 00:00:00",14306,0.0900
Senegal,16743930,"2020-09-15 00:00:00",14529,0.0900
Senegal,16743930,"2020-09-16 00:00:00",14568,0.0900
Senegal,16743930,"2020-09-17 00:00:00",14618,0.0900
Senegal,16743930,"2020-09-18 00:00:00",14645,0.0900
Senegal,16743930,"2020-09-19 00:00:00",14688,0.0900
Senegal,16743930,"2020-09-20 00:00:00",14714,0.0900
Senegal,16743930,"2020-09-21 00:00:00",14738,0.0900
Senegal,16743930,"2020-09-22 00:00:00",14759,0.0900
Senegal,16743930,"2020-09-23 00:00:00",14795,0.0900
Senegal,16743930,"2020-09-24 00:00:00",14816,0.0900
Senegal,16743930,"2020-09-25 00:00:00",14839,0.0900
Senegal,16743930,"2020-09-26 00:00:00",14869,0.0900
Senegal,16743930,"2020-09-27 00:00:00",14909,0.0900
Senegal,16743930,"2020-09-28 00:00:00",14919,0.0900
Senegal,16743930,"2020-09-29 00:00:00",14945,0.0900
Senegal,16743930,"2020-09-30 00:00:00",14982,0.0900
Senegal,16743930,"2020-10-01 00:00:00",15019,0.0900
Senegal,16743930,"2020-10-02 00:00:00",15051,0.0900
Senegal,16743930,"2020-10-03 00:00:00",15068,0.0900
Senegal,16743930,"2020-10-04 00:00:00",15094,0.0900
Senegal,16743930,"2020-10-05 00:00:00",15122,0.0900
Senegal,16743930,"2020-10-06 00:00:00",15141,0.0900
Senegal,16743930,"2020-10-07 00:00:00",15174,0.0900
Senegal,16743930,"2020-10-08 00:00:00",15190,0.0900
Senegal,16743930,"2020-10-09 00:00:00",15213,0.0900
Senegal,16743930,"2020-10-10 00:00:00",15244,0.0900
Senegal,16743930,"2020-10-11 00:00:00",15268,0.0900
Senegal,16743930,"2020-10-12 00:00:00",15292,0.0900
Senegal,16743930,"2020-10-13 00:00:00",15307,0.0900
Senegal,16743930,"2020-10-14 00:00:00",15331,0.0900
Senegal,16743930,"2020-10-15 00:00:00",15348,0.0900
Senegal,16743930,"2020-10-16 00:00:00",15368,0.0900
Senegal,16743930,"2020-10-17 00:00:00",15392,0.0900
Senegal,16743930,"2020-10-18 00:00:00",15418,0.0900
Senegal,16743930,"2020-10-19 00:00:00",15432,0.0900
Senegal,16743930,"2020-10-20 00:00:00",15459,0.0900
Senegal,16743930,"2020-10-21 00:00:00",15484,0.0900
Senegal,16743930,"2020-10-22 00:00:00",15508,0.0900
Senegal,16743930,"2020-10-23 00:00:00",15525,0.0900
Senegal,16743930,"2020-10-24 00:00:00",15543,0.0900
Senegal,16743930,"2020-10-25 00:00:00",15551,0.0900
Senegal,16743930,"2020-10-26 00:00:00",15565,0.0900
Senegal,16743930,"2020-10-27 00:00:00",15571,0.0900
Senegal,16743930,"2020-10-28 00:00:00",15582,0.0900
Senegal,16743930,"2020-10-29 00:00:00",15593,0.0900
Senegal,16743930,"2020-10-30 00:00:00",15605,0.0900
Senegal,16743930,"2020-10-31 00:00:00",15616,0.0900
Senegal,16743930,"2020-11-01 00:00:00",15630,0.0900
Senegal,16743930,"2020-11-02 00:00:00",15637,0.0900
Senegal,16743930,"2020-11-03 00:00:00",15640,0.0900
Senegal,16743930,"2020-11-04 00:00:00",15650,0.0900
Senegal,16743930,"2020-11-05 00:00:00",15668,0.0900
Senegal,16743930,"2020-11-06 00:00:00",15676,0.0900
Senegal,16743930,"2020-11-07 00:00:00",15693,0.0900
Senegal,16743930,"2020-11-08 00:00:00",15708,0.0900
Senegal,16743930,"2020-11-09 00:00:00",15711,0.0900
Senegal,16743930,"2020-11-10 00:00:00",15720,0.0900
Senegal,16743930,"2020-11-11 00:00:00",15735,0.0900
Senegal,16743930,"2020-11-12 00:00:00",15744,0.0900
Senegal,16743930,"2020-11-13 00:00:00",15755,0.0900
Senegal,16743930,"2020-11-14 00:00:00",15779,0.0900
Senegal,16743930,"2020-11-15 00:00:00",15793,0.0900
Senegal,16743930,"2020-11-16 00:00:00",15801,0.0900
Senegal,16743930,"2020-11-17 00:00:00",15806,0.0900
Senegal,16743930,"2020-11-18 00:00:00",15823,0.0900
Senegal,16743930,"2020-11-19 00:00:00",15835,0.0900
Senegal,16743930,"2020-11-20 00:00:00",15848,0.0900
Senegal,16743930,"2020-11-21 00:00:00",15865,0.0900
Senegal,16743930,"2020-11-22 00:00:00",15882,0.0900
Senegal,16743930,"2020-11-23 00:00:00",15897,0.0900
Serbia,6804596,"2020-04-18 00:00:00",5994,0.0900
Serbia,6804596,"2020-04-19 00:00:00",6318,0.0900
Thailand,69799978,"2021-04-27 00:00:00",59688,0.0900
Thailand,69799978,"2021-04-28 00:00:00",61699,0.0900
Thailand,69799978,"2021-04-29 00:00:00",63570,0.0900
Thailand,69799978,"2021-04-30 00:00:00",65153,0.0900
Timor,1318442,"2021-04-15 00:00:00",1138,0.0900
Timor,1318442,"2021-04-16 00:00:00",1193,0.0900
Timor,1318442,"2021-04-17 00:00:00",1236,0.0900
Togo,8278737,"2021-03-02 00:00:00",7086,0.0900
Togo,8278737,"2021-03-03 00:00:00",7188,0.0900
Togo,8278737,"2021-03-04 00:00:00",7323,0.0900
Togo,8278737,"2021-03-05 00:00:00",7428,0.0900
Togo,8278737,"2021-03-06 00:00:00",7521,0.0900
Togo,8278737,"2021-03-07 00:00:00",7570,0.0900
Togo,8278737,"2021-03-08 00:00:00",7598,0.0900
Togo,8278737,"2021-03-09 00:00:00",7680,0.0900
Togo,8278737,"2021-03-10 00:00:00",7737,0.0900
Togo,8278737,"2021-03-11 00:00:00",7857,0.0900
"Trinidad and Tobago",1399491,"2020-08-25 00:00:00",1252,0.0900
Tunisia,11818618,"2020-09-20 00:00:00",10732,0.0900
Turkey,84339067,"2020-04-16 00:00:00",74193,0.0900
Turkey,84339067,"2020-04-17 00:00:00",78546,0.0900
Uganda,45741000,"2021-01-22 00:00:00",38935,0.0900
Uganda,45741000,"2021-01-23 00:00:00",39044,0.0900
Uganda,45741000,"2021-01-24 00:00:00",39149,0.0900
Uganda,45741000,"2021-01-25 00:00:00",39188,0.0900
Uganda,45741000,"2021-01-26 00:00:00",39261,0.0900
Uganda,45741000,"2021-01-27 00:00:00",39314,0.0900
Uganda,45741000,"2021-01-28 00:00:00",39424,0.0900
Uganda,45741000,"2021-01-29 00:00:00",39490,0.0900
Uganda,45741000,"2021-01-30 00:00:00",39533,0.0900
Uganda,45741000,"2021-01-31 00:00:00",39579,0.0900
Uganda,45741000,"2021-02-01 00:00:00",39606,0.0900
Uganda,45741000,"2021-02-02 00:00:00",39651,0.0900
Uganda,45741000,"2021-02-03 00:00:00",39685,0.0900
Uganda,45741000,"2021-02-04 00:00:00",39735,0.0900
Uganda,45741000,"2021-02-05 00:00:00",39789,0.0900
Uganda,45741000,"2021-02-06 00:00:00",39821,0.0900
Uganda,45741000,"2021-02-07 00:00:00",39848,0.0900
Uganda,45741000,"2021-02-08 00:00:00",39860,0.0900
Uganda,45741000,"2021-02-09 00:00:00",39883,0.0900
Uganda,45741000,"2021-02-10 00:00:00",39911,0.0900
Uganda,45741000,"2021-02-11 00:00:00",39942,0.0900
Uganda,45741000,"2021-02-12 00:00:00",39979,0.0900
Uganda,45741000,"2021-02-13 00:00:00",40019,0.0900
Uganda,45741000,"2021-02-14 00:00:00",40019,0.0900
Uganda,45741000,"2021-02-15 00:00:00",40055,0.0900
Uganda,45741000,"2021-02-16 00:00:00",40063,0.0900
Uganda,45741000,"2021-02-17 00:00:00",40102,0.0900
Uganda,45741000,"2021-02-18 00:00:00",40154,0.0900
Uganda,45741000,"2021-02-19 00:00:00",40168,0.0900
Uganda,45741000,"2021-02-20 00:00:00",40199,0.0900
Uganda,45741000,"2021-02-21 00:00:00",40213,0.0900
Uganda,45741000,"2021-02-22 00:00:00",40221,0.0900
Uganda,45741000,"2021-02-23 00:00:00",40243,0.0900
Uganda,45741000,"2021-02-24 00:00:00",40261,0.0900
Uganda,45741000,"2021-02-25 00:00:00",40300,0.0900
Uganda,45741000,"2021-02-26 00:00:00",40322,0.0900
Uganda,45741000,"2021-02-27 00:00:00",40335,0.0900
Uganda,45741000,"2021-02-28 00:00:00",40357,0.0900
Uganda,45741000,"2021-03-01 00:00:00",40367,0.0900
Uganda,45741000,"2021-03-02 00:00:00",40395,0.0900
Uganda,45741000,"2021-03-03 00:00:00",40408,0.0900
Uganda,45741000,"2021-03-04 00:00:00",40426,0.0900
Uganda,45741000,"2021-03-05 00:00:00",40452,0.0900
Uganda,45741000,"2021-03-06 00:00:00",40452,0.0900
Uganda,45741000,"2021-03-07 00:00:00",40464,0.0900
Uganda,45741000,"2021-03-08 00:00:00",40479,0.0900
Uganda,45741000,"2021-03-09 00:00:00",40490,0.0900
Uganda,45741000,"2021-03-10 00:00:00",40520,0.0900
Uganda,45741000,"2021-03-11 00:00:00",40535,0.0900
Uganda,45741000,"2021-03-12 00:00:00",40544,0.0900
Uganda,45741000,"2021-03-13 00:00:00",40544,0.0900
Uganda,45741000,"2021-03-14 00:00:00",40581,0.0900
Uganda,45741000,"2021-03-15 00:00:00",40591,0.0900
Uganda,45741000,"2021-03-16 00:00:00",40593,0.0900
Uganda,45741000,"2021-03-17 00:00:00",40607,0.0900
Uganda,45741000,"2021-03-18 00:00:00",40625,0.0900
Uganda,45741000,"2021-03-19 00:00:00",40651,0.0900
Uganda,45741000,"2021-03-20 00:00:00",40651,0.0900
Uganda,45741000,"2021-03-21 00:00:00",40671,0.0900
Uganda,45741000,"2021-03-22 00:00:00",40687,0.0900
Uganda,45741000,"2021-03-23 00:00:00",40719,0.0900
Uganda,45741000,"2021-03-24 00:00:00",40719,0.0900
Uganda,45741000,"2021-03-25 00:00:00",40734,0.0900
Uganda,45741000,"2021-03-26 00:00:00",40751,0.0900
Uganda,45741000,"2021-03-27 00:00:00",40767,0.0900
Uganda,45741000,"2021-03-28 00:00:00",40794,0.0900
Uganda,45741000,"2021-03-29 00:00:00",40820,0.0900
Uganda,45741000,"2021-03-30 00:00:00",40839,0.0900
Uganda,45741000,"2021-03-31 00:00:00",40867,0.0900
Uganda,45741000,"2021-04-01 00:00:00",40889,0.0900
Uganda,45741000,"2021-04-02 00:00:00",40924,0.0900
Uganda,45741000,"2021-04-03 00:00:00",40962,0.0900
Uganda,45741000,"2021-04-04 00:00:00",40962,0.0900
Uganda,45741000,"2021-04-05 00:00:00",41016,0.0900
Uganda,45741000,"2021-04-06 00:00:00",41023,0.0900
Uganda,45741000,"2021-04-07 00:00:00",41046,0.0900
Uganda,45741000,"2021-04-08 00:00:00",41062,0.0900
Uganda,45741000,"2021-04-09 00:00:00",41086,0.0900
Uganda,45741000,"2021-04-10 00:00:00",41113,0.0900
Uganda,45741000,"2021-04-11 00:00:00",41140,0.0900
Uganda,45741000,"2021-04-12 00:00:00",41174,0.0900
Uganda,45741000,"2021-04-13 00:00:00",41204,0.0900
Uganda,45741000,"2021-04-14 00:00:00",41237,0.0900
Uganda,45741000,"2021-04-15 00:00:00",41263,0.0900
Uganda,45741000,"2021-04-16 00:00:00",41310,0.0900
Uganda,45741000,"2021-04-17 00:00:00",41340,0.0900
Uganda,45741000,"2021-04-18 00:00:00",41378,0.0900
Uganda,45741000,"2021-04-19 00:00:00",41396,0.0900
Uganda,45741000,"2021-04-20 00:00:00",41422,0.0900
Uganda,45741000,"2021-04-21 00:00:00",41475,0.0900
Uganda,45741000,"2021-04-22 00:00:00",41529,0.0900
Uganda,45741000,"2021-04-23 00:00:00",41575,0.0900
Uganda,45741000,"2021-04-24 00:00:00",41575,0.0900
Uganda,45741000,"2021-04-25 00:00:00",41655,0.0900
Uganda,45741000,"2021-04-26 00:00:00",41715,0.0900
Uganda,45741000,"2021-04-27 00:00:00",41737,0.0900
Uganda,45741000,"2021-04-28 00:00:00",41766,0.0900
Uganda,45741000,"2021-04-29 00:00:00",41797,0.0900
Uganda,45741000,"2021-04-30 00:00:00",41866,0.0900
Ukraine,43733759,"2020-06-21 00:00:00",37361,0.0900
Ukraine,43733759,"2020-06-22 00:00:00",38056,0.0900
Ukraine,43733759,"2020-06-23 00:00:00",38901,0.0900
Ukraine,43733759,"2020-06-24 00:00:00",39852,0.0900
Ukraine,43733759,"2020-06-25 00:00:00",40854,0.0900
"United Arab Emirates",9890400,"2020-04-23 00:00:00",8756,0.0900
"United Arab Emirates",9890400,"2020-04-24 00:00:00",9281,0.0900
Seychelles,98340,"2020-07-08 00:00:00",91,0.0900
Singapore,5850343,"2020-04-17 00:00:00",5050,0.0900
Slovakia,5459643,"2020-09-08 00:00:00",4727,0.0900
Slovakia,5459643,"2020-09-09 00:00:00",4888,0.0900
Slovakia,5459643,"2020-09-10 00:00:00",5066,0.0900
Slovenia,2078932,"2020-07-09 00:00:00",1776,0.0900
Slovenia,2078932,"2020-07-10 00:00:00",1793,0.0900
Slovenia,2078932,"2020-07-11 00:00:00",1827,0.0900
Slovenia,2078932,"2020-07-12 00:00:00",1841,0.0900
Slovenia,2078932,"2020-07-13 00:00:00",1849,0.0900
Slovenia,2078932,"2020-07-14 00:00:00",1859,0.0900
Slovenia,2078932,"2020-07-15 00:00:00",1878,0.0900
Slovenia,2078932,"2020-07-16 00:00:00",1897,0.0900
Slovenia,2078932,"2020-07-17 00:00:00",1916,0.0900
Slovenia,2078932,"2020-07-18 00:00:00",1940,0.0900
Slovenia,2078932,"2020-07-19 00:00:00",1946,0.0900
Slovenia,2078932,"2020-07-20 00:00:00",1953,0.0900
Somalia,15893219,"2021-04-25 00:00:00",13670,0.0900
Somalia,15893219,"2021-04-26 00:00:00",13812,0.0900
Somalia,15893219,"2021-04-27 00:00:00",13915,0.0900
Somalia,15893219,"2021-04-28 00:00:00",13915,0.0900
Somalia,15893219,"2021-04-29 00:00:00",13915,0.0900
Somalia,15893219,"2021-04-30 00:00:00",13915,0.0900
"South Africa",59308690,"2020-06-08 00:00:00",50879,0.0900
"South Africa",59308690,"2020-06-09 00:00:00",52991,0.0900
"South Africa",59308690,"2020-06-10 00:00:00",55421,0.0900
"South America",430759772,"2020-05-14 00:00:00",382472,0.0900
"South America",430759772,"2020-05-15 00:00:00",408132,0.0900
"South Korea",51269183,"2020-12-14 00:00:00",44364,0.0900
"South Korea",51269183,"2020-12-15 00:00:00",45442,0.0900
"South Korea",51269183,"2020-12-16 00:00:00",46453,0.0900
"South Korea",51269183,"2020-12-17 00:00:00",47515,0.0900
"South Korea",51269183,"2020-12-18 00:00:00",48570,0.0900
Zambia,18383956,"2020-10-15 00:00:00",15659,0.0900
Zambia,18383956,"2020-10-16 00:00:00",15659,0.0900
Zambia,18383956,"2020-10-17 00:00:00",15789,0.0900
Zambia,18383956,"2020-10-18 00:00:00",15853,0.0900
Zambia,18383956,"2020-10-19 00:00:00",15897,0.0900
Zambia,18383956,"2020-10-20 00:00:00",15982,0.0900
Zambia,18383956,"2020-10-21 00:00:00",16000,0.0900
Zambia,18383956,"2020-10-22 00:00:00",16035,0.0900
Zambia,18383956,"2020-10-23 00:00:00",16095,0.0900
Zambia,18383956,"2020-10-24 00:00:00",16117,0.0900
Zambia,18383956,"2020-10-25 00:00:00",16117,0.0900
Zambia,18383956,"2020-10-26 00:00:00",16200,0.0900
Zambia,18383956,"2020-10-27 00:00:00",16243,0.0900
Zambia,18383956,"2020-10-28 00:00:00",16285,0.0900
Zambia,18383956,"2020-10-29 00:00:00",16325,0.0900
Zambia,18383956,"2020-10-30 00:00:00",16415,0.0900
Zambia,18383956,"2020-10-31 00:00:00",16432,0.0900
Zambia,18383956,"2020-11-01 00:00:00",16480,0.0900
Zambia,18383956,"2020-11-02 00:00:00",16543,0.0900
Zambia,18383956,"2020-11-03 00:00:00",16661,0.0900
Zambia,18383956,"2020-11-04 00:00:00",16698,0.0900
Zambia,18383956,"2020-11-05 00:00:00",16770,0.0900
Zambia,18383956,"2020-11-06 00:00:00",16819,0.0900
Zambia,18383956,"2020-11-07 00:00:00",16908,0.0900
Zambia,18383956,"2020-11-08 00:00:00",16954,0.0900
Zambia,18383956,"2020-11-09 00:00:00",16971,0.0900
Zambia,18383956,"2020-11-10 00:00:00",16997,0.0900
Zambia,18383956,"2020-11-11 00:00:00",17036,0.0900
Zambia,18383956,"2020-11-12 00:00:00",17056,0.0900
Zambia,18383956,"2020-11-13 00:00:00",17093,0.0900
Zambia,18383956,"2020-11-14 00:00:00",17097,0.0900
Zambia,18383956,"2020-11-15 00:00:00",17123,0.0900
Zambia,18383956,"2020-11-16 00:00:00",17187,0.0900
Zambia,18383956,"2020-11-17 00:00:00",17243,0.0900
Zambia,18383956,"2020-11-18 00:00:00",17280,0.0900
Zambia,18383956,"2020-11-19 00:00:00",17350,0.0900
Zambia,18383956,"2020-11-20 00:00:00",17373,0.0900
Zambia,18383956,"2020-11-21 00:00:00",17394,0.0900
Zambia,18383956,"2020-11-22 00:00:00",17424,0.0900
Zambia,18383956,"2020-11-23 00:00:00",17454,0.0900
Zimbabwe,14862927,"2020-12-23 00:00:00",12656,0.0900
Zimbabwe,14862927,"2020-12-24 00:00:00",12786,0.0900
Zimbabwe,14862927,"2020-12-25 00:00:00",12880,0.0900
Zimbabwe,14862927,"2020-12-26 00:00:00",12963,0.0900
Zimbabwe,14862927,"2020-12-27 00:00:00",13077,0.0900
Zimbabwe,14862927,"2020-12-28 00:00:00",13148,0.0900
Zimbabwe,14862927,"2020-12-29 00:00:00",13325,0.0900
Zimbabwe,14862927,"2020-12-30 00:00:00",13625,0.0900
Zimbabwe,14862927,"2020-12-31 00:00:00",13867,0.0900
Zimbabwe,14862927,"2021-01-01 00:00:00",14084,0.0900
"South Sudan",11193729,"2021-03-15 00:00:00",9554,0.0900
"South Sudan",11193729,"2021-03-16 00:00:00",9613,0.0900
"South Sudan",11193729,"2021-03-17 00:00:00",9694,0.0900
"South Sudan",11193729,"2021-03-18 00:00:00",9768,0.0900
"South Sudan",11193729,"2021-03-19 00:00:00",9809,0.0900
"South Sudan",11193729,"2021-03-20 00:00:00",9849,0.0900
"South Sudan",11193729,"2021-03-21 00:00:00",9879,0.0900
"South Sudan",11193729,"2021-03-22 00:00:00",9890,0.0900
"South Sudan",11193729,"2021-03-23 00:00:00",9919,0.0900
"South Sudan",11193729,"2021-03-24 00:00:00",9969,0.0900
"South Sudan",11193729,"2021-03-25 00:00:00",10048,0.0900
"South Sudan",11193729,"2021-03-26 00:00:00",10048,0.0900
